# Session ID: 20250816_095150
# Start Time: 1755330710133
# Device ID: left
# Sample Count: 3126
# Generated by Watch IMU Recorder
timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,watch_name
15765085869349,6.666404,-5.2366924,4.299304,0.02565632,-0.22296564,0.009315688,9.20625,23.60625,-17.75625,left
15765104912370,6.9391856,-5.1553364,4.1318064,0.02565632,-0.22296564,0.009315688,9.20625,23.60625,-17.75625,left
15765123986328,7.408179,-4.715057,3.4187453,0.02565632,-0.22296564,0.009315688,9.20625,23.60625,-17.75625,left
15765119023568,7.408179,-4.715057,3.4187453,0.77213305,0.20341797,-0.79091716,9.20625,23.60625,-17.75625,left
15765138096589,7.408179,-4.715057,3.4187453,1.0946697,0.2290743,-0.79091716,9.20625,23.60625,-17.75625,left
15765143002839,7.408179,-4.715057,3.4187453,1.0946697,0.2290743,-0.79091716,-17.23125,15.562501,-26.550001,left
15765153002787,7.408179,-4.715057,3.4187453,1.0946697,0.2290743,-0.79091716,-15.1125,14.775001,-28.050001,left
15765163002735,7.408179,-4.715057,3.4187453,1.0946697,0.2290743,-0.79091716,-15.8625,14.775001,-28.050001,left
15765143059349,7.4847493,-4.3322053,3.3182468,1.0946697,0.2290743,-0.79091716,-15.8625,14.775001,-28.050001,left
15765162133360,7.422536,-3.7866418,4.342375,1.0946697,0.2290743,-0.79091716,-15.8625,14.775001,-28.050001,left
15765157170599,7.422536,-3.7866418,4.342375,1.5906919,0.2498437,-0.7493784,-15.825001,14.7375,-25.725,left
15765173002683,7.422536,-3.7866418,4.342375,1.5906919,0.2498437,-0.7493784,-15.825001,14.7375,-25.725,left
15765183002630,7.422536,-3.7866418,4.342375,1.5906919,0.2498437,-0.7493784,-16.893751,14.625001,-26.85,left
15765176243568,7.422536,-3.7866418,4.342375,1.5430444,0.24373505,-0.7640391,-16.143751,12.01875,-26.79375,left
15765193002578,7.3746796,-3.0927234,5.1176496,1.5430444,0.24373505,-0.7640391,-16.143751,12.01875,-26.79375,left
15765181206328,7.3746796,-3.0927234,5.1176496,1.5430444,0.24373505,-0.7640391,-16.143751,12.01875,-26.79375,left
15765203002526,7.3746796,-3.0927234,5.1176496,1.5430444,0.24373505,-0.7640391,-17.90625,12.543751,-28.650002,left
15765200280339,7.556534,-3.5042887,5.2181478,1.5430444,0.24373505,-0.7640391,-17.90625,12.543751,-28.650002,left
15765195317578,7.556534,-3.5042887,5.2181478,1.0726786,0.2083049,-0.7921389,-18.16875,12.7875,-28.406252,left
15765213002474,7.556534,-3.5042887,5.2181478,1.0726786,0.2083049,-0.7921389,-18.16875,12.7875,-28.406252,left
15765223002422,7.556534,-3.5042887,5.2181478,1.0726786,0.2083049,-0.7921389,-18.09375,10.81875,-28.2,left
15765219353360,7.8867435,-3.5377884,5.0123653,1.0726786,0.2083049,-0.7921389,-18.09375,10.81875,-28.2,left
15765214390599,7.8867435,-3.5377884,5.0123653,0.77091134,0.1924224,-0.80924314,-18.09375,10.81875,-28.2,left
15765233002370,7.8867435,-3.5377884,5.0123653,0.77091134,0.1924224,-0.80924314,-18.243752,12.543751,-30.712502,left
15765243002318,7.8867435,-3.5377884,5.0123653,0.77091134,0.1924224,-0.80924314,-18.225,12.843751,-31.48125,left
15765238427370,7.9393854,-2.9108686,4.983651,0.77091134,0.1924224,-0.80924314,-18.225,12.843751,-31.48125,left
15765233464610,7.9393854,-2.9108686,4.983651,0.7037162,0.171653,-0.7664826,-17.56875,12.093751,-31.462502,left
15765253002266,7.9393854,-2.9108686,4.983651,0.7037162,0.171653,-0.7664826,-17.56875,12.093751,-31.462502,left
15765263002214,7.9393854,-2.9108686,4.983651,0.7037162,0.171653,-0.7664826,-17.1375,11.85,-31.10625,left
15765252537578,7.9680996,-2.0925233,4.859225,0.75991577,0.1508836,-0.6553052,-17.1375,11.85,-31.10625,left
15765257500339,7.9680996,-2.0925233,4.859225,0.75991577,0.1508836,-0.6553052,-17.1375,11.85,-31.10625,left
15765273002162,7.9680996,-2.0925233,4.859225,0.75991577,0.1508836,-0.6553052,-19.5,10.6875,-30.675001,left
15765283002110,7.9680996,-2.0925233,4.859225,0.75991577,0.1508836,-0.6553052,-16.893751,11.64375,-32.662502,left
15765271611589,7.9680996,-2.0925233,4.859225,0.8772018,0.1472184,-0.5209149,-16.893751,11.64375,-32.662502,left
15765276574349,8.212168,-1.6713866,5.0219364,0.8772018,0.1472184,-0.5209149,-16.893751,11.64375,-32.662502,left
15765293002058,8.212168,-1.6713866,5.0219364,0.8772018,0.1472184,-0.5209149,-18.4125,10.012501,-32.381252,left
15765303002005,8.212168,-1.6713866,5.0219364,0.8772018,0.1472184,-0.5209149,-18.4125,10.012501,-32.381252,left
15765295617370,8.188239,-1.2071791,5.7349977,0.8772018,0.1472184,-0.5209149,-18.4125,10.012501,-32.381252,left
15765290654610,8.188239,-1.2071791,5.7349977,0.7513637,0.13500112,-0.39263335,-18.4125,10.012501,-32.381252,left
15765313001953,8.188239,-1.2071791,5.7349977,0.7513637,0.13500112,-0.39263335,-18.28125,11.00625,-31.743752,left
15765323001901,8.188239,-1.2071791,5.7349977,0.7513637,0.13500112,-0.39263335,-16.893751,10.05,-31.050001,left
15765314690339,8.130812,-1.4033905,6.1034923,0.7513637,0.13500112,-0.39263335,-16.893751,10.05,-31.050001,left
15765309727578,8.130812,-1.4033905,6.1034923,0.24678937,0.102014415,-0.25579962,-16.893751,10.05,-31.050001,left
15765333001849,8.130812,-1.4033905,6.1034923,0.24678937,0.102014415,-0.25579962,-18.206251,10.63125,-33.0,left
