# Session ID: 20250816_124434
# Start Time: 1755341074323
# Device ID: watch_2
# Sample Count: 3249
# Generated by Watch IMU Recorder
timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,watch_name
26134052868789,0.1698904,-0.109471634,9.746565,0.0,0.0,0.0,0.0,0.0,0.0,watch_2
26134072491810,0.15074782,-0.0951147,9.765707,0.0,0.0,0.0,0.0,0.0,0.0,watch_2
26134092114831,0.1363909,-0.10468599,9.75135,0.0,0.0,0.0,0.0,0.0,0.0,watch_2
26134111767799,0.15553348,-0.119042926,9.765707,0.0,0.0,0.0,0.0,0.0,0.0,watch_2
26134127288164,0.15553348,-0.119042926,9.765707,0.0,0.0,0.0,-633.1313,-237.3,-606.86255,watch_2
26134137288112,0.15553348,-0.119042926,9.765707,0.0,0.0,0.0,-630.6375,-238.01251,-604.7625,watch_2
26134126275716,0.17467605,-0.11425728,9.75135,-0.0018325944,-0.005345067,-0.0030543238,-630.6375,-238.01251,-604.7625,watch_2
26134131390820,0.17467605,-0.11425728,9.75135,-0.0018325944,-0.005345067,-0.0030543238,-632.3813,-235.6125,-608.55005,watch_2
26134147288060,0.17467605,-0.11425728,9.75135,-0.0018325944,-0.005345067,-0.0030543238,-632.3813,-235.6125,-608.55005,watch_2
26134157288008,0.17467605,-0.11425728,9.75135,-0.0018325944,-0.005345067,-0.0030543238,-632.8313,-237.58125,-604.78125,watch_2
26134151013789,0.18903299,-0.11425728,9.746565,-0.0006108648,0.00320704,-0.0018325944,-632.8313,-237.58125,-604.78125,watch_2
26134145898685,0.18903299,-0.11425728,9.746565,-0.0006108648,0.00320704,-0.0018325944,-632.8313,-237.58125,-604.78125,watch_2
26134167287956,0.18903299,-0.11425728,9.746565,-0.0006108648,0.00320704,-0.0018325944,-632.1938,-237.05626,-605.90625,watch_2
26134177287903,0.18903299,-0.11425728,9.746565,-0.0006108648,0.00320704,-0.0018325944,-632.98126,-238.5375,-607.4625,watch_2
26134170666810,0.17467605,-0.10468599,9.7609215,0.0006108648,0.0044287695,-0.0018325944,-632.98126,-238.5375,-607.4625,watch_2
26134165551706,0.17467605,-0.10468599,9.7609215,0.0006108648,0.0044287695,-0.0018325944,-632.98126,-238.5375,-607.4625,watch_2
26134187287851,0.17467605,-0.10468599,9.7609215,0.0006108648,0.0044287695,-0.0018325944,-630.54376,-235.725,-605.5688,watch_2
26134197287799,0.17467605,-0.10468599,9.7609215,0.0006108648,0.0044287695,-0.0018325944,-633.67505,-238.06876,-606.86255,watch_2
26134190289831,0.15553348,-0.0951147,9.7609215,-0.0018325944,0.00320704,-0.0018325944,-633.67505,-238.06876,-606.86255,watch_2
26134185174726,0.15553348,-0.0951147,9.7609215,-0.0018325944,0.00320704,-0.0018325944,-633.67505,-238.06876,-606.86255,watch_2
