# Session ID: 20250816_124540
# Start Time: 1755341140035
# Device ID: right
# Sample Count: 2465
# Generated by Watch IMU Recorder
timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,watch_name
26202707074183,0.10767702,-0.071186475,9.756136,0.0006108648,-0.005345067,-0.0018325944,-632.4375,-237.45001,-608.5125,right
26202726696162,0.10289137,-0.0951147,9.765707,0.0006108648,-0.005345067,-0.0018325944,-632.4375,-237.45001,-608.5125,right
26202746350172,0.09332009,-0.10468599,9.75135,0.0006108648,-0.005345067,-0.0018325944,-632.4375,-237.45001,-608.5125,right
26202765973141,0.078963146,-0.11425728,9.746565,0.0006108648,-0.005345067,-0.0018325944,-632.4375,-237.45001,-608.5125,right
26202790251526,0.078963146,-0.11425728,9.746565,0.0006108648,-0.005345067,-0.0018325944,-631.1438,-236.90627,-606.825,right
26202785626162,0.0741775,-0.10468599,9.7609215,0.0006108648,-0.005345067,-0.0018325944,-631.1438,-236.90627,-606.825,right
26202800251474,0.0741775,-0.10468599,9.7609215,0.0006108648,-0.005345067,-0.0018325944,-632.34375,-236.7375,-608.28754,right
26202810251422,0.0741775,-0.10468599,9.7609215,0.0006108648,-0.005345067,-0.0018325944,-631.4625,-235.65001,-607.275,right
26202805249183,0.09332009,-0.0951147,9.736994,-0.0018325944,-0.005345067,-0.0018325944,-631.4625,-235.65001,-607.275,right
26202820251370,0.09332009,-0.0951147,9.736994,-0.0018325944,-0.005345067,-0.0018325944,-630.30005,-237.18752,-607.575,right
26202800134078,0.09332009,-0.0951147,9.736994,-0.0018325944,-0.005345067,-0.0018325944,-630.30005,-237.18752,-607.575,right
26202830251318,0.09332009,-0.0951147,9.736994,-0.0018325944,-0.005345067,-0.0018325944,-631.96875,-237.26251,-608.34375,right
26202824871162,0.10289137,-0.09032906,9.7704935,0.0006108648,0.0019853106,-0.0018325944,-631.96875,-237.26251,-608.34375,right
26202819756058,0.10289137,-0.09032906,9.7704935,0.0006108648,0.0019853106,-0.0018325944,-631.96875,-237.26251,-608.34375,right
26202840251266,0.10289137,-0.09032906,9.7704935,0.0006108648,0.0019853106,-0.0018325944,-633.3375,-237.4125,-609.2063,right
26202850251214,0.10289137,-0.09032906,9.7704935,0.0006108648,0.0019853106,-0.0018325944,-634.03125,-237.26251,-607.125,right
26202844525172,0.09810573,-0.0951147,9.741779,-0.0018325944,0.0019853106,-0.0018325944,-634.03125,-237.26251,-607.125,right
26202839410068,0.09810573,-0.0951147,9.741779,-0.0018325944,0.0019853106,-0.0018325944,-634.03125,-237.26251,-607.125,right
26202860251162,0.09810573,-0.0951147,9.741779,-0.0018325944,0.0019853106,-0.0018325944,-633.7688,-234.82501,-607.7625,right
26202870251110,0.09810573,-0.0951147,9.741779,-0.0018325944,0.0019853106,-0.0018325944,-634.53754,-237.6,-608.3063,right
26202864148141,0.10289137,-0.0951147,9.746565,-0.0018325944,0.00076358096,-0.0018325944,-634.53754,-237.6,-608.3063,right
26202859033037,0.10289137,-0.0951147,9.746565,-0.0018325944,0.00076358096,-0.0018325944,-634.53754,-237.6,-608.3063,right
26202880251058,0.10289137,-0.0951147,9.746565,-0.0018325944,0.00076358096,-0.0018325944,-633.0188,-235.8,-609.91876,right
