# Session ID: 20250816_095324
# Start Time: 1755330804313
# Device ID: watch_1
# Sample Count: 1340
# Generated by Watch IMU Recorder
timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,watch_name
15871116990709,6.7573314,-7.792227,3.0263224,0.18325943,0.2046397,-0.18127412,49.443752,11.38125,-14.55,watch_1
15871136060970,6.7238317,-7.797013,2.6721847,0.18325943,0.2046397,-0.18127412,49.443752,11.38125,-14.55,watch_1
15871155144303,6.8865438,-7.629515,2.504687,0.18325943,0.2046397,-0.18127412,49.443752,11.38125,-14.55,watch_1
15871174218314,6.963114,-6.9786673,3.1794631,0.18325943,0.2046397,-0.18127412,49.443752,11.38125,-14.55,watch_1
15871193261282,7.025327,-6.7441707,3.9212382,0.18325943,0.2046397,-0.18127412,49.443752,11.38125,-14.55,watch_1
15871212334303,7.1880393,-6.7633133,4.6007996,1.0238093,0.19486587,-0.57955796,49.443752,11.38125,-14.55,watch_1
15871207371543,7.1880393,-6.7633133,4.6007996,1.0238093,0.19486587,-0.57955796,49.443752,11.38125,-14.55,watch_1
15871224301803,7.1880393,-6.7633133,4.6007996,1.0238093,0.19486587,-0.57955796,-9.6,18.9375,-13.650001,watch_1
15871234301751,7.1880393,-6.7633133,4.6007996,1.0238093,0.19486587,-0.57955796,-11.681251,21.65625,-20.681252,watch_1
15871244301699,7.1880393,-6.7633133,4.6007996,1.0238093,0.19486587,-0.57955796,-13.500001,20.962502,-18.7875,watch_1
15871231408314,6.9966135,-6.6819572,4.390231,0.9761619,0.1631009,-0.66141385,-13.500001,20.962502,-18.7875,watch_1
15871226445553,6.9966135,-6.6819572,4.390231,0.9761619,0.1631009,-0.66141385,-13.500001,20.962502,-18.7875,watch_1
15871254301647,6.9966135,-6.6819572,4.390231,0.9761619,0.1631009,-0.66141385,-11.700001,22.800001,-20.94375,watch_1
15871250481282,7.216753,-6.7058854,3.5001013,1.0494657,0.12767074,-0.768926,-11.700001,22.800001,-20.94375,watch_1
15871245518522,7.216753,-6.7058854,3.5001013,1.0494657,0.12767074,-0.768926,-11.700001,22.800001,-20.94375,watch_1
15871264301595,7.216753,-6.7058854,3.5001013,1.0494657,0.12767074,-0.768926,-13.51875,19.875,-20.868752,watch_1
15871274301543,7.216753,-6.7058854,3.5001013,1.0494657,0.12767074,-0.768926,-14.08125,21.975,-23.60625,watch_1
15871269555293,7.1784678,-5.9353967,3.7298124,1.0494657,0.12767074,-0.768926,-14.08125,21.975,-23.60625,watch_1
15871264592532,7.1784678,-5.9353967,3.7298124,1.4013238,0.16065744,-0.85933405,-14.08125,21.975,-23.60625,watch_1
15871284301491,7.1784678,-5.9353967,3.7298124,1.4013238,0.16065744,-0.85933405,-12.8625,20.868752,-23.79375,watch_1
15871294301439,7.1784678,-5.9353967,3.7298124,1.4013238,0.16065744,-0.85933405,-14.868751,18.900002,-23.1,watch_1
15871288628314,7.159325,-5.0213385,4.514658,1.4013238,0.16065744,-0.85933405,-14.868751,18.900002,-23.1,watch_1
15871283665553,7.159325,-5.0213385,4.514658,1.6859868,0.17409647,-0.9314161,-14.868751,18.900002,-23.1,watch_1
15871304301387,7.159325,-5.0213385,4.514658,1.6859868,0.17409647,-0.9314161,-15.6,20.362501,-23.775002,watch_1
15871314301334,7.159325,-5.0213385,4.514658,1.6859868,0.17409647,-0.9314161,-12.243751,18.4125,-24.206251,watch_1
15871307701282,7.283752,-4.1647077,5.366503,1.6200134,0.16065744,-0.9937243,-12.243751,18.4125,-24.206251,watch_1
15871302738522,7.283752,-4.1647077,5.366503,1.6200134,0.16065744,-0.9937243,-12.243751,18.4125,-24.206251,watch_1
15871324301282,7.283752,-4.1647077,5.366503,1.6200134,0.16065744,-0.9937243,-16.650002,19.7625,-27.468752,watch_1
15871334301230,7.283752,-4.1647077,5.366503,1.6200134,0.16065744,-0.9937243,-14.812501,18.88125,-28.050001,watch_1
15871326775293,7.0875406,-4.351348,5.581857,1.6200134,0.16065744,-0.9937243,-14.812501,18.88125,-28.050001,watch_1
15871321812532,7.0875406,-4.351348,5.581857,1.1264347,0.1386663,-1.0144937,-14.812501,18.88125,-28.050001,watch_1
15871344301178,7.0875406,-4.351348,5.581857,1.1264347,0.1386663,-1.0144937,-13.51875,18.16875,-26.94375,watch_1
