# Session ID: 20250816_091754
# Start Time: 1755328674952
# Device ID: left
# Sample Count: 296
# Generated by Watch IMU Recorder
timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,watch_name
13746308246352,4.694718,-3.3607194,7.137192,0.8014546,-0.5674934,-0.9314161,-10.5,31.593752,7.4062505,left
13746327324998,4.9866424,-2.9635108,6.878767,0.8014546,-0.5674934,-0.9314161,-10.5,31.593752,7.4062505,left
13746365471977,4.991428,-2.9539394,7.6013994,0.8014546,-0.5674934,-0.9314161,-10.5,31.593752,7.4062505,left
13746346399009,4.991428,-2.9539394,7.6013994,0.8014546,-0.5674934,-0.9314161,-10.5,31.593752,7.4062505,left
13746360509217,4.991428,-2.9539394,7.6013994,0.33841908,-0.3866774,0.30986115,-10.5,31.593752,7.4062505,left
13746384545988,5.0679984,-3.7818563,7.6827555,0.33841908,-0.3866774,0.30986115,-10.5,31.593752,7.4062505,left
13746379583227,5.0679984,-3.7818563,7.6827555,0.2687805,-0.40133816,0.39293876,-10.5,31.593752,7.4062505,left
13746417570519,5.0679984,-3.7818563,7.6827555,0.2687805,-0.40133816,0.39293876,-5.68125,27.525002,-22.44375,left
13746403619009,5.1206403,-4.298706,7.242476,0.2687805,-0.40133816,0.39293876,-5.68125,27.525002,-22.44375,left
13746398656248,5.1206403,-4.298706,7.242476,0.37018406,-0.40133816,0.41126472,-5.68125,27.525002,-22.44375,left
13746427570467,5.1206403,-4.298706,7.242476,0.37018406,-0.40133816,0.41126472,-4.8,28.931252,-23.5125,left
13746422693019,5.1254263,-4.0833516,6.945766,0.5363393,-0.365908,0.4149299,-4.8,28.931252,-23.5125,left
13746417730259,5.1254263,-4.0833516,6.945766,0.5363393,-0.365908,0.4149299,-4.8,28.931252,-23.5125,left
13746437570415,5.1254263,-4.0833516,6.945766,0.5363393,-0.365908,0.4149299,-5.5125003,23.737501,-22.78125,left
13746447570363,5.1254263,-4.0833516,6.945766,0.5363393,-0.365908,0.4149299,-3.8625002,25.406252,-24.075,left
13746436773227,5.1876397,-4.092923,6.605985,0.5363393,-0.31093016,0.41981682,-3.8625002,25.406252,-24.075,left
13746441735988,5.1876397,-4.092923,6.605985,0.5363393,-0.31093016,0.41981682,-3.8625002,25.406252,-24.075,left
13746457570311,5.1876397,-4.092923,6.605985,0.5363393,-0.31093016,0.41981682,-8.00625,27.45,-26.19375,left
13746467570259,5.1876397,-4.092923,6.605985,0.5363393,-0.31093016,0.41981682,-4.5375004,23.175001,-23.0625,left
13746460809009,5.3312087,-4.566702,6.203991,0.5363393,-0.31093016,0.41981682,-4.5375004,23.175001,-23.0625,left
13746455846248,5.3312087,-4.566702,6.203991,0.57787806,-0.2535089,0.41004297,-4.5375004,23.175001,-23.0625,left
13746477570207,5.3312087,-4.566702,6.203991,0.57787806,-0.2535089,0.41004297,-5.83125,26.868752,-25.743752,left
13746487570154,5.3312087,-4.566702,6.203991,0.57787806,-0.2535089,0.41004297,-6.1125,25.725,-26.531252,left
13746479883019,5.3072805,-4.581059,6.6011996,0.75502884,-0.1508836,0.40149087,-6.1125,25.725,-26.531252,left
13746474920259,5.3072805,-4.581059,6.6011996,0.75502884,-0.1508836,0.40149087,-6.1125,25.725,-26.531252,left
13746497570102,5.3072805,-4.581059,6.6011996,0.75502884,-0.1508836,0.40149087,-6.2812505,25.556252,-26.250002,left
13746507570050,5.3072805,-4.581059,6.6011996,0.75502884,-0.1508836,0.40149087,-6.5062504,27.843752,-28.5375,left
13746493993227,5.2929235,-4.1982074,7.3956165,0.7892373,-0.09346231,0.37461284,-6.5062504,27.843752,-28.5375,left
13746498955988,5.2929235,-4.1982074,7.3956165,0.7892373,-0.09346231,0.37461284,-6.5062504,27.843752,-28.5375,left
13746517569998,5.2929235,-4.1982074,7.3956165,0.7892373,-0.09346231,0.37461284,-6.8625,27.525002,-28.987501,left
13746527569946,5.2929235,-4.1982074,7.3956165,0.7892373,-0.09346231,0.37461284,-5.0625,27.281252,-27.000002,left
13746513067238,5.465207,-3.8488553,7.792825,0.55955213,-0.091018856,0.3367392,-5.0625,27.281252,-27.000002,left
13746518029998,5.465207,-3.8488553,7.792825,0.55955213,-0.091018856,0.3367392,-5.0625,27.281252,-27.000002,left
13746537569894,5.465207,-3.8488553,7.792825,0.55955213,-0.091018856,0.3367392,-5.4750004,27.675001,-28.10625,left
13746537103019,5.6039906,-3.7866418,7.467401,0.23212862,-0.109344795,0.30008733,-5.4750004,27.675001,-28.10625,left
13746532140259,5.6039906,-3.7866418,7.467401,0.23212862,-0.109344795,0.30008733,-5.4750004,27.675001,-28.10625,left
13746547569842,5.6039906,-3.7866418,7.467401,0.23212862,-0.109344795,0.30008733,-5.2875004,26.868752,-28.875002,left
