# Session ID: 20250816_085408
# Device ID: left
# Start Time: 1755327248950
# Sample Count: 2085
# Generated by Watch IMU Recorder
timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,watch_name
12324424090087,0.40677986,-0.24526432,9.783653,0.0073303776,-0.017715078,-0.093309596,78.787506,100.162506,126.24375,left
12324476354931,0.3493521,-0.24047868,9.8219385,-0.0012217296,-0.051923506,0.041080657,78.787506,100.162506,126.24375,left
12324481317691,0.3493521,-0.24047868,9.8219385,-0.0012217296,-0.051923506,0.041080657,78.787506,100.162506,126.24375,left
12324462244723,0.3493521,-0.24047868,9.8219385,-0.0012217296,-0.051923506,0.041080657,78.787506,100.162506,126.24375,left
12324443170712,0.3493521,-0.24047868,9.8219385,-0.0012217296,-0.051923506,0.041080657,78.787506,100.162506,126.24375,left
12324500390712,0.35413775,-0.2644069,9.783653,-0.0012217296,-0.051923506,0.041080657,78.787506,100.162506,126.24375,left
12324495427952,0.35413775,-0.2644069,9.783653,-0.037873615,-0.055588696,0.042302385,78.787506,100.162506,126.24375,left
12324519464723,0.38285163,-0.2213361,9.740582,-0.042760536,-0.055588696,0.043524116,78.787506,100.162506,126.24375,left
12324514501962,0.38285163,-0.2213361,9.740582,-0.042760536,-0.055588696,0.043524116,78.787506,100.162506,126.24375,left
12324530974202,0.38285163,-0.2213361,9.740582,-0.042760536,-0.055588696,0.043524116,93.1125,74.55,108.9,left
12324540974150,0.38285163,-0.2213361,9.740582,-0.042760536,-0.055588696,0.043524116,94.40625,75.262505,110.287506,left
12324533544931,0.38285163,-0.2213361,9.740582,-0.014660755,-0.049480047,0.042302385,94.40625,75.262505,110.287506,left
12324538507691,0.44027936,-0.12562318,9.759726,-0.014660755,-0.049480047,0.042302385,92.8125,74.512505,108.8625,left
12324550974098,0.44027936,-0.12562318,9.759726,-0.014660755,-0.049480047,0.042302385,92.8125,74.512505,108.8625,left
12324560974046,0.44027936,-0.12562318,9.759726,-0.014660755,-0.049480047,0.042302385,94.350006,76.762505,105.918755,left
12324557580712,0.51206404,-0.106480606,9.817153,-0.014660755,-0.049480047,0.042302385,94.350006,76.762505,105.918755,left
12324552617952,0.51206404,-0.106480606,9.817153,0.0024434591,-0.043371398,0.042302385,94.350006,76.762505,105.918755,left
12324570973993,0.51206404,-0.106480606,9.817153,0.0024434591,-0.043371398,0.042302385,92.55,76.9875,104.68125,left
12324580973941,0.51206404,-0.106480606,9.817153,0.0024434591,-0.043371398,0.042302385,94.537506,78.506256,105.3375,left
12324576654723,0.5838487,-0.18305093,9.817153,0.03054324,-0.03604102,0.039858926,94.537506,78.506256,105.3375,left
12324571691962,0.5838487,-0.18305093,9.817153,0.03054324,-0.03604102,0.039858926,91.537506,78.543755,104.83125,left
12324590973889,0.5838487,-0.18305093,9.817153,0.03054324,-0.03604102,0.039858926,91.537506,78.543755,104.83125,left
12324600973837,0.5838487,-0.18305093,9.817153,0.03054324,-0.03604102,0.039858926,91.350006,76.9875,103.668755,left
12324595727691,0.61734825,-0.020338992,9.917651,0.062308207,-0.023823727,0.0386372,91.350006,76.9875,103.668755,left
